번호,대여소,거치대수,주소,위도,경도
756,목동주차장,10,서울특별시 양천구 목동동로 298 목동주차장,37.526680,126.876167
757,신정이펜하우스 1단지아파트 입구 사거리,10,서울특별시 양천구 신정이펜1로 99 신정이펜하우스 1단지아파트 입구 사거리,37.514278,126.828743
758,한사랑교회 앞,10,서울특별시 양천구 목동동로 33 한사랑교회 앞,37.514721,126.859200
759,보아스아파트 앞,10,서울특별시 양천구 오목로3길 32 보아스아파트 앞,37.524071,126.838600
760,잣절보도육교 아래,10,서울특별시 양천구 남부순환로 699 잣절보도육교 아래,37.506821,126.844299
762,오목로 무중력지대 앞,10,서울특별시 양천구 신목로 126 오목로 무중력지대 앞,37.524551,126.877052
763,목동11단지 아파트,10,서울특별시 양천구 목동동로 10 목동11단지 아파트,37.510658,126.859161
764,목동청소년수련관,30,서울특별시 양천구 목동동로 323 목동자전거무료대여소,37.531029,126.875893
800,목월공원 앞,15,서울특별시 용산구 원효로4가 109-10 목월공원 앞,37.532433,126.954742
802,한강진역 2번 출구 앞,10,서울특별시 용산구 한남동 726-494 한강진역 2번 출구 앞,37.541153,127.002213
803,한남초교 앞 보도육교,10,서울특별시 용산구 한남동 725-17 한남초교 앞 보도육교,37.538139,127.004097
805,문배어린이공원 앞,9,서울특별시 용산구 문배동 34-10 문배어린이공원 앞,37.536758,126.970001
806,전자랜드 본관 앞,20,서울특별시 용산구 한강로3가 16-8 전자랜드 본관 앞,37.533066,126.960732
807,서울역 12번 출구 앞,10,서울특별시 용산구 동자동 14-229 서울역 12번 출구 앞,37.552277,126.972687
808,서빙고동 금호맨션 앞,10,서울특별시 용산구 서빙고동 235-5 서빙고동 금호맨션 앞,37.520504,126.989738
809,한남 유수지 복개주차장,10,서울특별시 용산구 독서당로 18 한남 유수지 복개주차장,37.530167,127.007439
810,이태원지하보도,10,서울특별시 용산구 용산동2가 5-1812 이태원지하보도,37.538410,126.986649
811,녹사평역1번출구,20,서울특별시 용산구 용산동2가 6-7 녹사평역1번출구,37.535080,126.985382
812,용산전쟁기념관,20,서울특별시 용산구 용산동1가 8-4 용산전쟁기념관,37.534840,126.977661
813,삼각지역 3번출구,20,서울특별시 용산구 한강로1가 228-1 삼각지역 3번출구,37.533512,126.972275
815,LIG강촌아파트 103동앞,20,서울특별시 용산구 이촌동301-5 LIG강촌아파트 103동앞,37.518509,126.978798
816,신용산역 6번출구 앞,15,서울특별시 용산구 한강대로 115 신용산역 6번출구 앞,37.530148,126.968483
817,삼각지역 4번출구 앞,9,서울특별시 용산구 한강대로 161 삼각지역 4번출구 앞,37.533451,126.971733
818,숙명여대 입구 교차로,15,서울특별시 용산구 청파로47길 100 숙명여대 입구 교차로,37.544895,126.969383
819,선린인터넷 고등학교,12,서울특별시 용산구 원효로97길 33-4 선린인터넷 고등학교,37.541653,126.970505
820,청파동입구 교차로,10,서울특별시 용산구 한강대로 349 청파동입구 교차로,37.549026,126.971947
822,이촌1동 마을공원,10,서울특별시 용산구 이촌로 219 이촌1동 마을공원,37.522041,126.965523
823,효창동주민센터 앞,10,서울특별시 용산구 효창원로 161 효창동주민센터 앞,37.542320,126.961960
825,서빙고동 주민센터 앞,15,서울특별시 용산구 서빙고로 279 서빙고동 주민센터 앞,37.520336,126.994263
826,서울역 서부교차로2,20,서울특별시 중구 퇴계로 33 서울역 서부교차로2,37.555367,126.968643
827,국군복지단,20,서울특별시 용산구 두텁바위로 54-99 국군복지단,37.541885,126.979660
828,숙대입구역 8번,7,서울특별시 용산구 한강대로 289 숙대입구역 8번,37.544079,126.972000
829,베르가모앞,40,서울특별시 용산구 한강대로 23 베르가모앞,37.522930,126.961693
830,청암자이아파트앞,10,서울특별시 용산구 원효로 35 청암자이아파트앞,37.534424,126.948570
831,이태원관광특구입구,15,서울특별시 용산구 이태원로 134 이태원관광특구입구,37.534279,126.988564
832,이촌1동 주민센터 뒤,15,서울특별시 용산구 이촌로71길 24 이촌1동 주민센터 뒤,37.521282,126.973465
834,효창공원앞역 3번출구 뒤,15,서울특별시 용산구 백범로 지하 287 효창공원앞역 3번출구 뒤,37.539009,126.961380
835,남영역 건너편,10,서울특별시 용산구 한강대로77길 18 남영역 건너편,37.541981,126.971542
836,현대자동차서비스 앞,15,서울특별시 용산구 원효로 74 현대자동차서비스 앞,37.531422,126.951500
837,한남나들목 입구,10,서울특별시 용산구 서빙고로 417 한남나들목 입구,37.529060,127.006729
838,숙대입구역 4번출구,8,서울특별시 용산구 한강대로 지하 306 숙대입구역 4번출구,37.544460,126.972389
839,보광동 삼성리버빌아파트 앞,10,서울특별시 용산구 보광로5길 40 보광동 삼성리버빌아파트 앞,37.524010,127.001450
840,용산 파크타워 앞,10,서울특별시 용산구 서빙고로 67 용산 파크타워 앞,37.523651,126.970268
841,신용산역 1번 출구,15,서울특별시 용산구 한강대로 100 신용산역 1번 출구,37.529610,126.968872
843,녹사평역 광장,10,서울특별시 용산구 이태원로 134 녹사평역 광장,37.533798,126.988670
844,이촌2동 동원베네스트 아파트 앞,11,서울특별시 용산구 이촌로14길 7 이촌2동 동원베네스트 아파트 앞,37.527149,126.955162
845,용산 선인상가,22,서울특별시 용산구 새창로 181 선인상가,37.532700,126.964378
846,용산중학교,15,서울특별시 용산구 두텁바위로 74 용산중학교,37.546638,126.981041
900,은평예술회관,20,서울특별시 은평구 녹번동 85-4 은평예술회관,37.603943,126.927696
901,응암1동사무소,10,서울특별시 은평구 응암동 84-14 응암1동사무소,37.600975,126.926956
902,진관동 은빛초등학교,10,서울특별시 은평구 진관동 45-21 진관동 은빛초등학교,37.643108,126.918221
903,은평뉴타운 아이파크,20,서울특별시 은평구 진관동 13-20 은평뉴타운 아이파크,37.645866,126.927391
904,은평뉴타운 푸르지오,18,서울특별시 은평구 진관동 5-8 은평뉴타운 푸르지오,37.648674,126.930702
905,구파발역 2번출구,11,서울특별시 은평구 진관동 86-31 구파발역 2번출구,37.636234,126.918999
906,연신내역 5번출구150M 아래,10,서울특별시 은평구 대조동 207-8 연신내역 5번출구,37.617210,126.919579
907,CJ 드림시티,10,서울특별시 은평구 역촌동 43-11 CJ 드림시티,37.599491,126.916862
908,구산역 4번출구,10,서울특별시 은평구 갈현동 536-8 구산역 4번출구,37.613186,126.917351
909,백련산 힐스테이트 3차,10,서울특별시 은평구 응암동 761-9 백련산 힐스테이트 3차,37.586994,126.922882
911,은평평화공원(역촌역4번출구),10,서울특별시 은평구 녹번동 153-31 은평평화공원(역촌역4번출구),37.605583,126.922935
912,응암오거리,10,서울특별시 은평구 응암동 604-5 응암오거리,37.589661,126.916946
913,이마트 은평점,15,서울특별시 은평구 응암동 90-15 이마트 은평점,37.600700,126.920128
914,새절역 2번출구,20,서울특별시 은평구 응암동 610-3 새절역 2번출구,37.590797,126.913651
915,증산역 4번출구,10,서울특별시 은평구 증산동 199-8 증산역 4번출구,37.584381,126.909897
916,평생학습관 앞,7,서울특별시 은평구 역촌동 15-40 평생학습관 앞,37.607849,126.921326
917,녹번역 4번출구,9,서울특별시 은평구 녹번동 55 녹번역 4번출구,37.601299,126.935349
919,서울혁신파크,10,서울특별시 은평구 녹번동 15-2 서울혁신파크,37.607025,126.933311
921,신도고등학교,10,서울특별시 은평구 진관동 242-14 신도고등학교,37.630016,126.919029
922,연신내역 4번출구,10,서울특별시 은평구 대조동 227-2 연신내역 4번출구,37.617802,126.921967
923,국민은행 연서지점,10,서울특별시 은평구 불광동 355 국민은행 연서지점,37.620949,126.925636
924,메뚜기다리,15,서울특별시 은평구 진관동 161-9 메뚜기다리,37.628517,126.929581
925,불광역 2번출구,8,서울특별시 은평구 불광동 285-43 불광역 2번출구,37.609566,126.930977
926,불광역 8번출구,8,서울특별시 은평구 불광동 276-6 불광역 8번출구,37.611179,126.929665
927,연신내역 3번출구 인근,10,서울특별시 은평구 불광동 304-5 연신내역 3번출구 인근,37.617855,126.922523
928,은평역사한옥박물관,15,서울특별시 은평구 진관동 133-29 은평역사한옥박물관,37.641315,126.938042
930,구 서부경찰서 건너편,7,서울특별시 은평구 역촌동 41-7 구 서부경찰서 건너편,37.601662,126.920303
931,역촌파출소,10,서울특별시 은평구 역촌동 45-34 역촌파출소,37.604736,126.915337
932,예일여중,10,서울특별시 은평구 연서로 117 예일여중,37.610004,126.916397
933,LG서비스 역촌점,10,서울특별시 은평구 서오릉로 163 LG서비스 역촌점,37.612484,126.914879
934,신사동 성당,15,서울특별시 은평구 신사동 41-3 신사동 성당,37.597141,126.909599
937,상림마을 롯데캐슬2단지 옆,15,서울특별시 은평구 진관동 30-23 상림마을 롯데캐슬2단지 옆,37.645851,126.923798
938,금암 문화공원,15,서울특별시 진관동 44-28  금암 문화공원,37.644684,126.918457
939,은평구청 교차로,15,서울특별시 응암동 82-31 은평구청 교차로,37.601700,126.927422
941,은평뉴타운 도서관,13,서울특별시 진관동 141-27 은평뉴타운 도서관,37.637222,126.933304
942,상림마을 생태공원,9,서울특별시 진관동 16-4 상림마을 생태공원,37.644081,126.929283
943,은평구청 보건소,10,서울특별시 녹번동 84 은평구청 보건소,37.602402,126.928650
945,기자촌 사거리,10,서울특별시 은평구 진관동 149-17 기자촌 사거리,37.634140,126.932343
946,독바위역,10,서울특별시 불광로 129 독바위역,37.618439,126.932884
947,연신내 선일하이츠빌 정류소,10,서울특별시 불광동 484-165 연신내 선일하이츠빌 정류소,37.622669,126.919991
948,디지털미디어 시티역 4번출구,10,서울특별시 증산동 239 디지털미디어 시티역 4번출구,37.577202,126.902351
949,연신내역 1번 출구,7,서울특별시 불광동 487-2 연신내역 1번 출구,37.619781,126.920807
950,구산역 2번 출구,5,서울특별시 역촌동 1-57 구산역 2번 출구,37.610779,126.917351
951,연신내역 6번출구옆,15,서울특별시 갈현동 389-15  연신내역 6번출구옆,37.619305,126.920593
952,서울연신중학교,10,서울특별시 불광동 400-4번지 서울연신중학교,37.622650,126.925247
953,서울연신초등학교,10,서울특별시 불광동 73-1번지  서울연신초등학교,37.625778,126.928818
954,은평뉴타운구파발9단지,10,서울특별시 은평구 진관3로 77 은평뉴타운구파발9단지,37.642609,126.921478
956,응암시장교차로,9,서울특별시 은평구 응암로 248 응암시장교차로,37.594376,126.918159
958,신한은행 응암동 지점 앞,13,서울특별시 은평구 은평로 136 신한은행 응암동 지점 앞,37.600361,126.922813
959,구파발10단지 인근,10,서울특별시 은평구 진관3로 73-17 구파발10단지 인근,37.643661,126.914558
960,구파발역 환승센터,15,서울특별시 은평구 진관2로 지하 15-25 구파발역 환승센터,37.638252,126.919456
961,불광역 9번 출구,8,서울특별시 은평구 통일로 732 불광역 9번 출구,37.610970,126.929810
962,은평뉴타운 힐데스하임,10,서울특별시 은평구 진관2로 15-46 은평구 진관2로 15-46,37.639259,126.918907
963,대호프라자아파트,13,서울특별시 은평구 불광로 90 대호프라자아파트,37.614429,126.932579
964,북한산힐스테이트 7차아파트,10,서울특별시 은평구 통일로 796 북한산힐스테이트 7차아파트,37.616112,126.925041
965,서울특별시 은평병원,10,서울특별시 은평구 백련산로 90 서울특별시 은평병원,37.593479,126.923187
966,서울혁신파크1,10,서울특별시 은평구 통일로 684 서울혁신파크1,37.609032,126.934677
967,서울혁신파크2,13,서울특별시 은평구 통일로 684 서울혁신파크2,37.608910,126.932419
968,은평뉴타운 상림마을 13단지,7,서울특별시 은평구 진관4로 48-50 은평뉴타운 상림마을 13단지,37.642090,126.929413
969,은평 지웰테라스,9,서울특별시 은평구 진관4로 78-38 은평 지웰테라스,37.643860,126.931877
971,역촌 센트레빌 아파트,10,서울특별시 은평구 갈현로3나길 23 역촌 센트레빌 아파트 107동 인근,37.602329,126.906548
9996,시설2,2,서울특별시 성동구 청계천로 540 서울시설공단 공공자전거 운영처,0.000000,0.000000
